         484   21029640.       6.4456463    
         485   21137260.       6.4635277    
         486   21396530.       6.5004826    
         487   21589460.       6.5183640    
         488   22112770.       6.5863132    
         489   22870540.       6.6804886    
         490   23220300.       6.7210197    
         491   23504840.       6.7543983    
         492   23732960.       6.7818165    
         493   23916500.       6.8044662    
         494   24265080.       6.8426132    
         495   24521120.       6.8688393    
         496   25088960.       6.9308281    
         497   25773790.       6.9952011    
         498   25934310.       7.0083141    
         499   26337030.       7.0464611    
         500   26832420.       7.0869923    
         501   27611090.       7.1549416    
         502   28378880.       7.2157383    
         503   28904640.       7.2586536    
         504   29542870.       7.3039532    
         505   30269360.       7.3540211    
         506   30917510.       7.3945522    
         507   31433800.       7.4291229    
         508   33072760.       7.5244904    
         509   35242364.       7.6329708    
         510   36855364.       7.7009201    
         511   38346964.       7.7557564    
         512   38388444.       7.7557564    
         513   38429924.       7.7557564    
         514   38471404.       7.7557564    
         515   38599700.       7.7593327    
         516   38980148.       7.7962875    
         517   39480148.       7.8141689    
         518   41980148.       7.8892708    
         519   42759348.       7.9107285    
         520   43172460.       7.9226494    
         521   43663860.       7.9357624    
         522   44368580.       7.9536438    
         523   45013320.       7.9703331    
         524   45845120.       7.9905987    
         525   46607460.       8.0037117    
         526   48071160.       8.0323219    
         527   50091952.       8.0645084    
         528   50846488.       8.0788136    
         529   51141572.       8.0811977    
         530   52500940.       8.0978870    
         531   52677552.       8.0978870    
         532   52913832.       8.0978870    
         533   52976232.       8.0978870    
         534   53502024.       8.1062317    
         535   53901680.       8.1145763    
         536   55577240.       8.1336498    
         537   58009192.       8.1539154    
         538   58444088.       8.1551075    
         539   58567352.       8.1455708    
         540   59544616.       8.1527233    
         541   62010512.       8.1706047    
         542   64510512.       8.1884861    
         543   67010512.       8.1992149    
         544   69510512.       8.2087517    
         545   70919792.       8.2170963    
         546   73310720.       8.2266331    
         547   75810720.       8.2349777    
         548   77560720.       9.9420547    
         549   78310720.       9.9456310    
         550   80810720.       9.9527836    
         551   83310720.       9.9527836    
         552   85810720.       9.9527836    
         553   88310720.       9.9527836    
         554   90810720.       9.9527836    
         555   93310720.       9.9527836    
         556   95810720.       9.9527836    
         557   98310720.       9.9527836    
         558  1.00810720E+08   9.9527836    
         559  1.03310720E+08   9.9527836    
         560  1.05810720E+08   9.9527836    
         561  1.08310720E+08   9.9527836    
         562  1.10810720E+08   9.9527836    
         563  1.13310720E+08   9.9527836    
         564  1.15810720E+08   9.9527836    
         565  1.18310720E+08   9.9527836    
         566  1.20810720E+08   9.9527836    
         567  1.23310720E+08   9.9730492    
         568  1.25810720E+08   9.9730492    
         569  1.28310720E+08   9.9730492    
         570  1.30810720E+08   9.9730492    
         571  1.33310720E+08   9.9730492    
         572  1.35810720E+08   9.9730492    
         573  1.38310720E+08   9.9730492    
         574  1.40810720E+08   9.9730492    
         575  1.43310720E+08   9.9730492    
         576  1.45810720E+08   9.9730492    
         577  1.48310720E+08   9.9730492    
         578  1.49810720E+08   9.9730492    
